User-ID,ISBN,Book-Rating,Location,Age
2766,0745926290,8,"frisco, texas, usa",42.0
2766,0747261296,0,"frisco, texas, usa",42.0
2766,0767902521,8,"frisco, texas, usa",42.0
2766,0786813334,0,"frisco, texas, usa",42.0
2766,0786815531,0,"frisco, texas, usa",42.0
2766,078681554X,0,"frisco, texas, usa",42.0
2766,0786815558,0,"frisco, texas, usa",42.0
2766,0786867647,0,"frisco, texas, usa",42.0
2766,0786867752,0,"frisco, texas, usa",42.0
2766,0786883375,0,"frisco, texas, usa",42.0
2766,0800717147,0,"frisco, texas, usa",42.0
2766,0800786084,7,"frisco, texas, usa",42.0
2766,0802775241,0,"frisco, texas, usa",42.0
2766,0804111154,0,"frisco, texas, usa",42.0
2766,0805029486,0,"frisco, texas, usa",42.0
2766,0805421351,10,"frisco, texas, usa",42.0
2766,0806624302,8,"frisco, texas, usa",42.0
2766,0806961740,7,"frisco, texas, usa",42.0
2766,0812505123,0,"frisco, texas, usa",42.0
2766,0812521757,0,"frisco, texas, usa",42.0
2766,0812568788,8,"frisco, texas, usa",42.0
2766,0812590236,0,"frisco, texas, usa",42.0
2766,0812590244,0,"frisco, texas, usa",42.0
2766,0819310077,0,"frisco, texas, usa",42.0
2766,0836218620,0,"frisco, texas, usa",42.0
2766,0836218663,0,"frisco, texas, usa",42.0
2766,0836218833,0,"frisco, texas, usa",42.0
2766,0842321934,0,"frisco, texas, usa",42.0
2766,0842321942,0,"frisco, texas, usa",42.0
2766,0842345523,9,"frisco, texas, usa",42.0
2766,0843951141,0,"frisco, texas, usa",42.0
2766,0849910013,0,"frisco, texas, usa",42.0
2766,0849911672,7,"frisco, texas, usa",42.0
2766,0849929660,8,"frisco, texas, usa",42.0
2766,0849941768,7,"frisco, texas, usa",42.0
2766,0849942187,0,"frisco, texas, usa",42.0
2766,0871237954,0,"frisco, texas, usa",42.0
2766,0871915537,6,"frisco, texas, usa",42.0
2766,0874869870,9,"frisco, texas, usa",42.0
2766,0877191174,8,"frisco, texas, usa",42.0
2766,0880702753,0,"frisco, texas, usa",42.0
2766,0892838981,0,"frisco, texas, usa",42.0
2766,0898157803,8,"frisco, texas, usa",42.0
2766,0914697730,0,"frisco, texas, usa",42.0
2766,0916773752,0,"frisco, texas, usa",42.0
2766,0918956463,9,"frisco, texas, usa",42.0
2766,0918956730,9,"frisco, texas, usa",42.0
2766,0937295043,0,"frisco, texas, usa",42.0
2766,0937295078,0,"frisco, texas, usa",42.0
2766,0937295167,0,"frisco, texas, usa",42.0
2766,0937295221,9,"frisco, texas, usa",42.0
2766,0937295256,0,"frisco, texas, usa",42.0
2766,0937295434,0,"frisco, texas, usa",42.0
2766,0937295477,8,"frisco, texas, usa",42.0
2766,0937295906,0,"frisco, texas, usa",42.0
2766,0939431238,0,"frisco, texas, usa",42.0
2766,0943233437,0,"frisco, texas, usa",42.0
2766,0967307902,8,"frisco, texas, usa",42.0
2766,0970760094,6,"frisco, texas, usa",42.0
2766,0971290903,0,"frisco, texas, usa",42.0
2766,0971880107,6,"frisco, texas, usa",42.0
2766,1550548913,0,"frisco, texas, usa",42.0
2766,1556612966,0,"frisco, texas, usa",42.0
2766,1556614373,8,"frisco, texas, usa",42.0
2766,155661456X,0,"frisco, texas, usa",42.0
2766,1556616120,0,"frisco, texas, usa",42.0
2766,1556616988,9,"frisco, texas, usa",42.0
2766,1556616996,0,"frisco, texas, usa",42.0
2766,1558745718,7,"frisco, texas, usa",42.0
2766,1559029838,0,"frisco, texas, usa",42.0
2766,1561565601,0,"frisco, texas, usa",42.0
2766,1561794708,0,"frisco, texas, usa",42.0
2766,1561797464,10,"frisco, texas, usa",42.0
2766,1562470043,0,"frisco, texas, usa",42.0
2766,1562470752,0,"frisco, texas, usa",42.0
2766,1562471171,8,"frisco, texas, usa",42.0
2766,1562475150,0,"frisco, texas, usa",42.0
2766,1562475193,0,"frisco, texas, usa",42.0
2766,1562475878,0,"frisco, texas, usa",42.0
2766,1562476661,0,"frisco, texas, usa",42.0
2766,156247751X,0,"frisco, texas, usa",42.0
2766,1564766047,0,"frisco, texas, usa",42.0
2766,1565073541,0,"frisco, texas, usa",42.0
2766,1565073584,8,"frisco, texas, usa",42.0
2766,1565121562,0,"frisco, texas, usa",42.0
2766,1565122062,0,"frisco, texas, usa",42.0
2766,1566840287,7,"frisco, texas, usa",42.0
2766,1567184855,0,"frisco, texas, usa",42.0
2766,1568657803,0,"frisco, texas, usa",42.0
2766,1569602077,0,"frisco, texas, usa",42.0
2766,1570361975,0,"frisco, texas, usa",42.0
2766,1570824304,7,"frisco, texas, usa",42.0
2766,1573225789,0,"frisco, texas, usa",42.0
2766,1576734013,8,"frisco, texas, usa",42.0
2766,1576737284,9,"frisco, texas, usa",42.0
2766,1576738590,0,"frisco, texas, usa",42.0
2766,1584850167,0,"frisco, texas, usa",42.0
2766,1584851651,8,"frisco, texas, usa",42.0
2766,1584853689,0,"frisco, texas, usa",42.0
2766,1890437557,7,"frisco, texas, usa",42.0
2768,3453025423,0,"schliersee, bayern, germany",30.0
2769,8804407204,8,"gorizia, friuli venezia giulia, italy",27.0
2769,8806134817,7,"gorizia, friuli venezia giulia, italy",27.0
2769,8806136437,6,"gorizia, friuli venezia giulia, italy",27.0
2769,8806296604,0,"gorizia, friuli venezia giulia, italy",27.0
2769,8807816806,0,"gorizia, friuli venezia giulia, italy",27.0
2769,8817151491,0,"gorizia, friuli venezia giulia, italy",27.0
2769,8845911632,10,"gorizia, friuli venezia giulia, italy",27.0
2769,8851520305,10,"gorizia, friuli venezia giulia, italy",27.0
2769,8879837648,7,"gorizia, friuli venezia giulia, italy",27.0
2769,887983990X,0,"gorizia, friuli venezia giulia, italy",27.0
2769,8881111756,6,"gorizia, friuli venezia giulia, italy",27.0
2769,8881296594,0,"gorizia, friuli venezia giulia, italy",27.0
2769,8882462757,9,"gorizia, friuli venezia giulia, italy",27.0
2771,0449005615,0,"lake orion, michigan, usa",56.0
2771,086547642X,0,"lake orion, michigan, usa",56.0
2781,8844005375,7,"pescara, abruzzo, italy",30.0
2782,2.02.033143.8,7,"groningen, groningen, netherlands",33.0
2784,8885988776,7,"pisa, toscana,",27.0
2789,0394588169,8,"barcelona, catalunya, spain",28.0
2789,8401230012,5,"barcelona, catalunya, spain",28.0
2789,8433584332,8,"barcelona, catalunya, spain",28.0
2789,8475843271,5,"barcelona, catalunya, spain",28.0
2789,8478091327,0,"barcelona, catalunya, spain",28.0
2789,8481300055,9,"barcelona, catalunya, spain",28.0
2789,8487363105,5,"barcelona, catalunya, spain",28.0
2790,0020518501,6,"san antonio, texas, usa",50.0
2790,0060928336,0,"san antonio, texas, usa",50.0
2790,0156027321,0,"san antonio, texas, usa",50.0
2790,0316143464,0,"san antonio, texas, usa",50.0
2790,0316666343,0,"san antonio, texas, usa",50.0
2790,038533348X,10,"san antonio, texas, usa",50.0
2790,0385336322,0,"san antonio, texas, usa",50.0
2790,0394569962,0,"san antonio, texas, usa",50.0
2790,0440236789,0,"san antonio, texas, usa",50.0
2790,0553214225,0,"san antonio, texas, usa",50.0
2790,0553294385,0,"san antonio, texas, usa",50.0
2790,0553568914,0,"san antonio, texas, usa",50.0
2790,0553583867,0,"san antonio, texas, usa",50.0
2790,1558746161,0,"san antonio, texas, usa",50.0
2790,1573222623,0,"san antonio, texas, usa",50.0
2793,0060532920,8,"jefferson, georgia, usa",34.0
2793,0060971665,0,"jefferson, georgia, usa",34.0
2793,0312263120,0,"jefferson, georgia, usa",34.0
2793,0345350685,0,"jefferson, georgia, usa",34.0
2793,0345384687,0,"jefferson, georgia, usa",34.0
2793,0380018446,0,"jefferson, georgia, usa",34.0
2793,0380762277,7,"jefferson, georgia, usa",34.0
2793,0425190641,0,"jefferson, georgia, usa",34.0
2793,0439064872,0,"jefferson, georgia, usa",34.0
2793,0439136369,0,"jefferson, georgia, usa",34.0
2793,0439139600,0,"jefferson, georgia, usa",34.0
2793,0439358078,0,"jefferson, georgia, usa",34.0
2793,0440237688,0,"jefferson, georgia, usa",34.0
2793,0446611239,0,"jefferson, georgia, usa",34.0
2793,0449204553,0,"jefferson, georgia, usa",34.0
2793,0451204050,0,"jefferson, georgia, usa",34.0
2793,0515128554,0,"jefferson, georgia, usa",34.0
2793,0515134384,0,"jefferson, georgia, usa",34.0
2793,0515135062,7,"jefferson, georgia, usa",34.0
2793,051513628X,0,"jefferson, georgia, usa",34.0
2793,0515136379,0,"jefferson, georgia, usa",34.0
2793,0515136530,0,"jefferson, georgia, usa",34.0
2793,0515137111,0,"jefferson, georgia, usa",34.0
2793,0553250426,0,"jefferson, georgia, usa",34.0
2793,0553582763,0,"jefferson, georgia, usa",34.0
2793,0553584014,8,"jefferson, georgia, usa",34.0
2793,0553800140,0,"jefferson, georgia, usa",34.0
2793,059035342X,0,"jefferson, georgia, usa",34.0
2793,0671027387,0,"jefferson, georgia, usa",34.0
2793,0671695126,6,"jefferson, georgia, usa",34.0
2793,0671759329,5,"jefferson, georgia, usa",34.0
2793,0743457870,0,"jefferson, georgia, usa",34.0
2793,074350030X,0,"jefferson, georgia, usa",34.0
2793,0786861754,0,"jefferson, georgia, usa",34.0
2793,0786890002,0,"jefferson, georgia, usa",34.0
2793,0812540123,0,"jefferson, georgia, usa",34.0
2793,0870405039,7,"jefferson, georgia, usa",34.0
2793,0891760326,8,"jefferson, georgia, usa",34.0
2793,1401301061,0,"jefferson, georgia, usa",34.0
2793,1551661519,0,"jefferson, georgia, usa",34.0
2793,1559278374,8,"jefferson, georgia, usa",34.0
2793,1564969630,8,"jefferson, georgia, usa",34.0
2793,1565111273,9,"jefferson, georgia, usa",34.0
2793,1572700645,7,"jefferson, georgia, usa",34.0
2793,1931499403,8,"jefferson, georgia, usa",34.0
2798,0399142282,0,"fredericksburg, virginia, usa",35.0
2798,0399145087,0,"fredericksburg, virginia, usa",35.0
2798,0553563521,0,"fredericksburg, virginia, usa",35.0
2798,055357230X,0,"fredericksburg, virginia, usa",35.0
2803,8401327156,0,"barcelona, barcelona, spain",36.0
2803,8466300562,0,"barcelona, barcelona, spain",36.0
2803,8466716998,7,"barcelona, barcelona, spain",36.0
2803,8483069687,7,"barcelona, barcelona, spain",36.0
2803,8483324652,7,"barcelona, barcelona, spain",36.0
2803,8496052060,0,"barcelona, barcelona, spain",36.0
2803,9681905202,0,"barcelona, barcelona, spain",36.0
2804,059035342X,0,"sarasota, florida, usa",53.0
2807,8425336880,8,"madrid, n/a, spain",20.0
2808,8420634778,5,"madrid, n/a, spain",21.0
2830,0971880107,0,"adelaide, south australia, australia",13.0
2847,8882101061,0,"fara d`adda, lombardia, italy",27.0
2854,0316666343,7,"deptford, new jersey, usa",36.0
2854,0316781266,0,"deptford, new jersey, usa",36.0
2854,0446523569,7,"deptford, new jersey, usa",36.0
2854,0446610399,5,"deptford, new jersey, usa",36.0
2854,0670873683,8,"deptford, new jersey, usa",36.0
2855,0020519001,5,"dallas, texas, usa",35.0
2855,0060973277,0,"dallas, texas, usa",35.0
2855,0345426029,0,"dallas, texas, usa",35.0
2855,0375704906,5,"dallas, texas, usa",35.0
2855,0380730138,0,"dallas, texas, usa",35.0
2855,0385484518,0,"dallas, texas, usa",35.0
2855,0399144463,5,"dallas, texas, usa",35.0
2855,0425168700,7,"dallas, texas, usa",35.0
2855,0425180964,8,"dallas, texas, usa",35.0
2855,0439064872,0,"dallas, texas, usa",35.0
2855,0679751602,0,"dallas, texas, usa",35.0
2861,0688127169,10,"columbus, ohio, usa",26.0
2863,9722110195,7,"lisbon, n/a, portugal",34.0
2871,8501063630,0,"rio de janeiro, rio de janeiro, brazil",46.0
2882,1573247022,0,"olympia, washington, usa",43.0
2883,0451132157,10,"pacific grove, california, usa",43.0
2885,055315754X,0,"shoreview, minnesota, usa",33.0
2892,0684857820,9,"portland, oregon, usa",26.0
2893,0140051317,0,"hospitalet de llobregat, barcelona, spain",21.0
2893,8420448583,6,"hospitalet de llobregat, barcelona, spain",21.0
2893,8423988767,0,"hospitalet de llobregat, barcelona, spain",21.0
2893,842974178X,0,"hospitalet de llobregat, barcelona, spain",21.0
2893,8434827484,7,"hospitalet de llobregat, barcelona, spain",21.0
2893,8474105323,0,"hospitalet de llobregat, barcelona, spain",21.0
2893,8475966519,7,"hospitalet de llobregat, barcelona, spain",21.0
2893,8479274182,5,"hospitalet de llobregat, barcelona, spain",21.0
2893,8488944497,0,"hospitalet de llobregat, barcelona, spain",21.0
2896,0553291890,0,"sao paulo, sao paulo, brazil",20.0
2896,0586213333,6,"sao paulo, sao paulo, brazil",20.0
2896,8500010428,10,"sao paulo, sao paulo, brazil",20.0
2896,8526219278,7,"sao paulo, sao paulo, brazil",20.0
2896,8587122061,7,"sao paulo, sao paulo, brazil",20.0
2900,8804491574,10,"cosenza, calabria, italy",18.0
2903,0473099977,0,"lower hutt, n/a, new zealand",22.0
2903,1877182028,0,"lower hutt, n/a, new zealand",22.0
2906,2070383326,0,"paris, ile de france, france",20.0
2906,2080707590,0,"paris, ile de france, france",20.0
2906,2246567610,3,"paris, ile de france, france",20.0
2906,2253153427,7,"paris, ile de france, france",20.0
2906,2264010991,0,"paris, ile de france, france",20.0
2906,2266083309,0,"paris, ile de france, france",20.0
2906,2290045799,0,"paris, ile de france, france",20.0
2906,2715223528,9,"paris, ile de france, france",20.0
2906,2883531714,0,"paris, ile de france, france",20.0
2914,0812551583,7,"san jose, california, usa",34.0
2935,0446674109,5,"barstow, california, usa",59.0
2935,0684846861,6,"barstow, california, usa",59.0
2935,0684864711,0,"barstow, california, usa",59.0
2935,0743200349,0,"barstow, california, usa",59.0
2935,0761521097,8,"barstow, california, usa",59.0
2935,0849937361,0,"barstow, california, usa",59.0
2935,1582430748,5,"barstow, california, usa",59.0
2936,0140124373,0,"london, london, united kingdom",30.0
2936,0450411435,0,"london, london, united kingdom",30.0
2936,0749309636,0,"london, london, united kingdom",30.0
2936,1853811262,4,"london, london, united kingdom",30.0
2939,8496200590,4,"lisboa, \n/a\"", portugal""",31.0
2939,9724119181,4,"lisboa, \n/a\"", portugal""",31.0
2939,9726952794,0,"lisboa, \n/a\"", portugal""",31.0
2939,9728632347,4,"lisboa, \n/a\"", portugal""",31.0
2942,0375704973,8,"toronto, ontario, canada",28.0
2945,038548951X,8,"franklin, tennessee, usa",29.0
2946,0552135399,0,"sydney, new south wales, australia",31.0
2946,0752848011,5,"sydney, new south wales, australia",31.0
2948,1580083412,10,"raleigh, north carolina, usa",24.0
2950,0140236716,0,"woodside, california, usa",56.0
2954,0060183527,7,"wichita, kansas, usa",71.0
2954,0060937114,0,"wichita, kansas, usa",71.0
2954,0060973129,8,"wichita, kansas, usa",71.0
2954,031224116X,8,"wichita, kansas, usa",71.0
2954,0380973499,7,"wichita, kansas, usa",71.0
2954,0385319622,9,"wichita, kansas, usa",71.0
2954,038549565X,0,"wichita, kansas, usa",71.0
2954,0440235502,10,"wichita, kansas, usa",71.0
2954,0440236304,7,"wichita, kansas, usa",71.0
2954,0684867184,0,"wichita, kansas, usa",71.0
2954,0688158943,0,"wichita, kansas, usa",71.0
2954,0743201981,6,"wichita, kansas, usa",71.0
2954,0743203399,0,"wichita, kansas, usa",71.0
2954,0767908244,8,"wichita, kansas, usa",71.0
2954,0804100039,6,"wichita, kansas, usa",71.0
2954,081288518X,0,"wichita, kansas, usa",71.0
2954,0891415947,7,"wichita, kansas, usa",71.0
2954,0917298551,0,"wichita, kansas, usa",71.0
2954,1557507422,0,"wichita, kansas, usa",71.0
2954,1853673110,4,"wichita, kansas, usa",71.0
2957,0140018328,0,"christchurch, n/a, new zealand",34.0
2962,0515100072,0,"st. anthony village, minnesota, usa",47.0
2968,0061013439,0,"columbus, ,",57.0
2968,0373201451,0,"columbus, ,",57.0
2968,0385177259,0,"columbus, ,",57.0
2968,0553282069,0,"columbus, ,",57.0
2972,0553080237,6,"phoenix, arizona, usa",60.0
2974,0393038173,0,"philadelphia, pennsylvania, usa",30.0
2977,0006329527,5,"richland, washington, usa",25.0
2977,0030056284,0,"richland, washington, usa",25.0
2977,0060176628,0,"richland, washington, usa",25.0
2977,0060185430,0,"richland, washington, usa",25.0
2977,0060193387,0,"richland, washington, usa",25.0
2977,0060392452,0,"richland, washington, usa",25.0
2977,006064205X,5,"richland, washington, usa",25.0
2977,0060653035,5,"richland, washington, usa",25.0
2977,0060812494,0,"richland, washington, usa",25.0
2977,0060830476,0,"richland, washington, usa",25.0
2977,0060934239,0,"richland, washington, usa",25.0
2977,0060981180,8,"richland, washington, usa",25.0
2977,0060987383,0,"richland, washington, usa",25.0
2977,006099486X,0,"richland, washington, usa",25.0
2977,0061096962,0,"richland, washington, usa",25.0
2977,0062505319,0,"richland, washington, usa",25.0
2977,0062735233,9,"richland, washington, usa",25.0
2977,0071387218,0,"richland, washington, usa",25.0
2977,0140044507,0,"richland, washington, usa",25.0
2977,014005264X,4,"richland, washington, usa",25.0
2977,0140055312,0,"richland, washington, usa",25.0
2977,0140141510,0,"richland, washington, usa",25.0
2977,0140286810,0,"richland, washington, usa",25.0
2977,0140441077,0,"richland, washington, usa",25.0
2977,0140445587,0,"richland, washington, usa",25.0
2977,0142001430,7,"richland, washington, usa",25.0
2977,0151004943,0,"richland, washington, usa",25.0
2977,0155013459,0,"richland, washington, usa",25.0
2977,0156806797,9,"richland, washington, usa",25.0
2977,0195006844,0,"richland, washington, usa",25.0
2977,0195017854,0,"richland, washington, usa",25.0
2977,0201043823,0,"richland, washington, usa",25.0
2977,0201340208,0,"richland, washington, usa",25.0
2977,0205126987,0,"richland, washington, usa",25.0
2977,0205152074,0,"richland, washington, usa",25.0
2977,023399226X,0,"richland, washington, usa",25.0
2977,0253204232,0,"richland, washington, usa",25.0
2977,0306809893,5,"richland, washington, usa",25.0
2977,0306811588,0,"richland, washington, usa",25.0
2977,0306811596,0,"richland, washington, usa",25.0
2977,0307617963,0,"richland, washington, usa",25.0
2977,031210104X,0,"richland, washington, usa",25.0
2977,0312115067,0,"richland, washington, usa",25.0
2977,0312118341,0,"richland, washington, usa",25.0
2977,0312155948,7,"richland, washington, usa",25.0
2977,0312157061,0,"richland, washington, usa",25.0
2977,0312194390,8,"richland, washington, usa",25.0
2977,0316355208,0,"richland, washington, usa",25.0
2977,0316569321,7,"richland, washington, usa",25.0
2977,0345283945,0,"richland, washington, usa",25.0
2977,0345370775,0,"richland, washington, usa",25.0
2977,0345382846,0,"richland, washington, usa",25.0
2977,0345413938,8,"richland, washington, usa",25.0
2977,0345460359,0,"richland, washington, usa",25.0
2977,0361074662,10,"richland, washington, usa",25.0
2977,0374106843,0,"richland, washington, usa",25.0
2977,0374515360,0,"richland, washington, usa",25.0
2977,037570504X,5,"richland, washington, usa",25.0
2977,0375708111,0,"richland, washington, usa",25.0
2977,0375725784,3,"richland, washington, usa",25.0
2977,0376044314,5,"richland, washington, usa",25.0
2977,0380704161,9,"richland, washington, usa",25.0
2977,0380706512,8,"richland, washington, usa",25.0
2977,0380709333,0,"richland, washington, usa",25.0
2977,0385261764,0,"richland, washington, usa",25.0
2977,0385423977,0,"richland, washington, usa",25.0
2977,0385477058,0,"richland, washington, usa",25.0
2977,0385491050,3,"richland, washington, usa",25.0
2977,0385491077,7,"richland, washington, usa",25.0
2977,0385720254,0,"richland, washington, usa",25.0
2977,0385722206,0,"richland, washington, usa",25.0
2977,0393962873,10,"richland, washington, usa",25.0
2977,0394529383,0,"richland, washington, usa",25.0
2977,0394568354,0,"richland, washington, usa",25.0
2977,0394717953,0,"richland, washington, usa",25.0
2977,0394752937,0,"richland, washington, usa",25.0
2977,0394752996,8,"richland, washington, usa",25.0
2977,0395860032,0,"richland, washington, usa",25.0
2977,0399123237,0,"richland, washington, usa",25.0
2977,0425130215,9,"richland, washington, usa",25.0
2977,0425142485,0,"richland, washington, usa",25.0
2977,0425147762,0,"richland, washington, usa",25.0
2977,0425167801,0,"richland, washington, usa",25.0
2977,0425171493,0,"richland, washington, usa",25.0
2977,0425175111,8,"richland, washington, usa",25.0
2977,042518045X,0,"richland, washington, usa",25.0
2977,042518403X,0,"richland, washington, usa",25.0
2977,0425187144,0,"richland, washington, usa",25.0
2977,0425193896,0,"richland, washington, usa",25.0
2977,0440183057,0,"richland, washington, usa",25.0
2977,0440193567,0,"richland, washington, usa",25.0
2977,044021145X,0,"richland, washington, usa",25.0
2977,0440234743,0,"richland, washington, usa",25.0
2977,0440237084,0,"richland, washington, usa",25.0
2977,0440507294,0,"richland, washington, usa",25.0
2977,044652087X,0,"richland, washington, usa",25.0
2977,0446605786,8,"richland, washington, usa",25.0
2977,0446670537,0,"richland, washington, usa",25.0
2977,0449002632,8,"richland, washington, usa",25.0
2977,0449209113,8,"richland, washington, usa",25.0
2977,0449221504,0,"richland, washington, usa",25.0
2977,0449704335,0,"richland, washington, usa",25.0
2977,0451153553,0,"richland, washington, usa",25.0
2977,0451157087,0,"richland, washington, usa",25.0
2977,0451405897,0,"richland, washington, usa",25.0
2977,0451522397,0,"richland, washington, usa",25.0
2977,0451522923,0,"richland, washington, usa",25.0
2977,0451625552,0,"richland, washington, usa",25.0
2977,0451628667,0,"richland, washington, usa",25.0
2977,0452006228,0,"richland, washington, usa",25.0
2977,0452282020,0,"richland, washington, usa",25.0
2977,0452282152,7,"richland, washington, usa",25.0
2977,0486266907,7,"richland, washington, usa",25.0
2977,0500011931,0,"richland, washington, usa",25.0
2977,0517064626,0,"richland, washington, usa",25.0
2977,0517576988,0,"richland, washington, usa",25.0
2977,0517589818,0,"richland, washington, usa",25.0
2977,0520011309,10,"richland, washington, usa",25.0
2977,0520063279,0,"richland, washington, usa",25.0
2977,0520084284,0,"richland, washington, usa",25.0
2977,0525945210,6,"richland, washington, usa",25.0
2977,0531150259,0,"richland, washington, usa",25.0
2977,0553067966,0,"richland, washington, usa",25.0
2977,0553100793,0,"richland, washington, usa",25.0
2977,055320338X,10,"richland, washington, usa",25.0
2977,0553207628,0,"richland, washington, usa",25.0
2977,0553212486,8,"richland, washington, usa",25.0
2977,0553238000,0,"richland, washington, usa",25.0
2977,0553285343,0,"richland, washington, usa",25.0
2977,0553569058,0,"richland, washington, usa",25.0
2977,0553578901,0,"richland, washington, usa",25.0
2977,0609609068,0,"richland, washington, usa",25.0
2977,0609803387,0,"richland, washington, usa",25.0
2977,0619016620,5,"richland, washington, usa",25.0
2977,0631133917,0,"richland, washington, usa",25.0
2977,0631158189,0,"richland, washington, usa",25.0
2977,063118449X,9,"richland, washington, usa",25.0
2977,0670855030,0,"richland, washington, usa",25.0
2977,0670886955,0,"richland, washington, usa",25.0
2977,0670894494,6,"richland, washington, usa",25.0
2977,0671000381,0,"richland, washington, usa",25.0
2977,0671021001,9,"richland, washington, usa",25.0
2977,0671250671,0,"richland, washington, usa",25.0
2977,0671496107,10,"richland, washington, usa",25.0
2977,0671707248,0,"richland, washington, usa",25.0
2977,0671769200,0,"richland, washington, usa",25.0
2977,067950754X,0,"richland, washington, usa",25.0
2977,0679755330,0,"richland, washington, usa",25.0
2977,0679872027,0,"richland, washington, usa",25.0
2977,0681418206,0,"richland, washington, usa",25.0
2977,0684195208,0,"richland, washington, usa",25.0
2977,0684810387,0,"richland, washington, usa",25.0
2977,0684841347,0,"richland, washington, usa",25.0
2977,068485080X,0,"richland, washington, usa",25.0
2977,0684856603,0,"richland, washington, usa",25.0
2977,0688024610,0,"richland, washington, usa",25.0
2977,0688075665,0,"richland, washington, usa",25.0
2977,0689821867,0,"richland, washington, usa",25.0
2977,0696004755,4,"richland, washington, usa",25.0
2977,0696013908,3,"richland, washington, usa",25.0
2977,0696023644,6,"richland, washington, usa",25.0
2977,0713990988,0,"richland, washington, usa",25.0
2977,0743204123,0,"richland, washington, usa",25.0
2977,0743234979,0,"richland, washington, usa",25.0
2977,0747545847,0,"richland, washington, usa",25.0
2977,0752500260,0,"richland, washington, usa",25.0
2977,0764801422,0,"richland, washington, usa",25.0
2977,0764809326,6,"richland, washington, usa",25.0
2977,0767901576,0,"richland, washington, usa",25.0
2977,0767902521,0,"richland, washington, usa",25.0
2977,0767916069,0,"richland, washington, usa",25.0
2977,0781805899,10,"richland, washington, usa",25.0
2977,0786011661,0,"richland, washington, usa",25.0
2977,0786864680,0,"richland, washington, usa",25.0
2977,0786868619,0,"richland, washington, usa",25.0
2977,0789410842,0,"richland, washington, usa",25.0
2977,0800864166,4,"richland, washington, usa",25.0
2977,0800871863,0,"richland, washington, usa",25.0
2977,0801522315,0,"richland, washington, usa",25.0
2977,0805062971,0,"richland, washington, usa",25.0
2977,0805205454,0,"richland, washington, usa",25.0
2977,0805206728,0,"richland, washington, usa",25.0
2977,081297106X,0,"richland, washington, usa",25.0
2977,0814616216,2,"richland, washington, usa",25.0
2977,0819815195,10,"richland, washington, usa",25.0
2977,0821221817,10,"richland, washington, usa",25.0
2977,0840795319,0,"richland, washington, usa",25.0
2977,0843711299,10,"richland, washington, usa",25.0
2977,0864426488,7,"richland, washington, usa",25.0
2977,0867163968,10,"richland, washington, usa",25.0
2977,087131794X,0,"richland, washington, usa",25.0
2977,0871318903,0,"richland, washington, usa",25.0
2977,0873326903,0,"richland, washington, usa",25.0
2977,0877931003,0,"richland, washington, usa",25.0
2977,0878911774,0,"richland, washington, usa",25.0
2977,0882668870,0,"richland, washington, usa",25.0
2977,0882951017,8,"richland, washington, usa",25.0
2977,0884042642,0,"richland, washington, usa",25.0
2977,0887291058,8,"richland, washington, usa",25.0
2977,0892434090,9,"richland, washington, usa",25.0
2977,0895261677,0,"richland, washington, usa",25.0
2977,0895860724,0,"richland, washington, usa",25.0
2977,0895861682,5,"richland, washington, usa",25.0
2977,0895862530,7,"richland, washington, usa",25.0
2977,0898798140,9,"richland, washington, usa",25.0
2977,0906138213,10,"richland, washington, usa",25.0
2977,0914881655,5,"richland, washington, usa",25.0
2977,0915811642,0,"richland, washington, usa",25.0
2977,0931580242,0,"richland, washington, usa",25.0
2977,0931580439,0,"richland, washington, usa",25.0
2977,0931580617,0,"richland, washington, usa",25.0
2977,0933932669,0,"richland, washington, usa",25.0
2977,0971880107,0,"richland, washington, usa",25.0
2977,1551800713,10,"richland, washington, usa",25.0
2977,1556520794,0,"richland, washington, usa",25.0
2977,1558589112,0,"richland, washington, usa",25.0
2977,1561703184,0,"richland, washington, usa",25.0
2977,1567310265,0,"richland, washington, usa",25.0
2977,1568360290,0,"richland, washington, usa",25.0
2977,157224223X,0,"richland, washington, usa",25.0
2977,1573225681,8,"richland, washington, usa",25.0
2977,1573228834,10,"richland, washington, usa",25.0
2977,1574090356,0,"richland, washington, usa",25.0
2977,1584855185,0,"richland, washington, usa",25.0
2977,1841954314,6,"richland, washington, usa",25.0
2977,1853260967,0,"richland, washington, usa",25.0
2977,1860499627,0,"richland, washington, usa",25.0
2977,1884910009,0,"richland, washington, usa",25.0
2977,1885286090,8,"richland, washington, usa",25.0
2977,1894877233,0,"richland, washington, usa",25.0
2977,3190115214,10,"richland, washington, usa",25.0
2977,3423078006,8,"richland, washington, usa",25.0
2979,8807813947,0,"como, lombardia, italy",34.0
2980,97288380402,10,"coimbra, coimbra, portugal",31.0
2982,0441790348,8,"montreal, quebec, canada",34.0
2982,0449911497,0,"montreal, quebec, canada",34.0
2982,0553212141,8,"montreal, quebec, canada",34.0
2982,0553274325,0,"montreal, quebec, canada",34.0
2982,0684833395,0,"montreal, quebec, canada",34.0
2983,0671602705,10,"lancaster, lancashire, united kingdom",25.0
2984,0749397543,0,"dunfermline, fife, scotland",28.0
2985,0843946385,1,"cardiff, wales, united kingdom",17.0
2995,0060928336,6,"belleville, illinois, usa",61.0
2996,0140390502,7,"milan, lombardia, italy",21.0
2996,0345361792,8,"milan, lombardia, italy",21.0
2996,0393312070,7,"milan, lombardia, italy",21.0
